Index	Reagents	Products	Rule
1640_1	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['C(C(CO)O)(OC(C(C)=O)=O)=O']	Knoevenagel H (inv)
1642_0	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['C=O', 'C1(C(C)(C(C(O1)=O)O)O)=O']	Knoevenagel C (inverse)
1642_1	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['C=O', 'C1(C(C)(C(C(O1)=O)O)O)=O']	Knoevenagel H (inv)
1643_0	['C(C(C)(C(C(C=O)=O)O)O)(O)=O']	['C(C(C)O)(O)=O', 'C(C(C=O)=O)=O']	Knoevenagel H (inv)
1644_0	['C(C(C(C(C(C)=O)=O)O)O)(O)=O']	['C(CO)(O)=O', 'C(C(C(C)=O)=O)=O']	Knoevenagel H (inv)
1645_0	['C(C(C(CC(C)O)O)O)(O)=O']	['C(CC(C)O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1646_0	['C(CC(C(C(O)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1647_0	['C(C(C(C(CO)=O)O)O)(O)=O']	['C(C(CO)=O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1648_0	['C(C(CO)(C(C(O)=O)O)O)=O']	['C(C(CO)=O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1649_0	['C(C(C(C)O)O)(O)=O']	['C(C)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1650_0	['C(C(C)(C(C(O)=O)O)O)(O)=O']	['C(C(C)O)(O)=O', 'C(C(O)=O)=O']	Knoevenagel H (inv)
1651_0	['C(C(C)(C(C(O)=O)O)O)(O)=O']	['C(C(C)=O)(O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)
1653_0	['C(C(C=C)(CO)O)(O)=O']	['C=O', 'C(C(C=C)O)(O)=O']	Knoevenagel H (inv)
1655_0	['C(C(C(C(O)=O)=C)(CO)O)(O)=O']	['C=O', 'C(C(C(C(O)=O)=C)O)(O)=O']	Knoevenagel H (inv)
1657_0	['C(C(C(C(C(O)=O)=C)O)O)(O)=O']	['C(CO)(O)=O', 'C=C(C=O)C(O)=O']	Knoevenagel H (inv)
1658_0	['C(C(C(C(C)O)O)O)(O)=O']	['C(CO)(O)=O', 'C(C(C)O)=O']	Knoevenagel H (inv)
1659_0	['C(C(C)(C(CO)O)O)(O)=O']	['C(C(C)O)(O)=O', 'C(CO)=O']	Knoevenagel H (inv)
1660_0	['C(C(C(C(O)=O)O)O)(O)=O']	['C(CO)(O)=O', 'C(C(O)=O)=O']	Knoevenagel H (inv)
1662_0	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	['C(C(C=O)(C)OC(CO)=O)(O)=O']	Knoevenagel H (inv)
1664_0	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	['C(C(C=O)O)(OC(C(O)=O)C)=O']	Knoevenagel H (inv)
1666_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['C(C(C=O)(C)O)(OC(CO)=O)=O']	Knoevenagel H (inv)
1668_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['C(C(C=O)O)(OC(C(C)O)=O)=O']	Knoevenagel H (inv)
1670_0	['C1(C(C)(C(C(O)=O)(CO1)O)O)=O']	['C(C(C)O)(OCC(C(O)=O)=O)=O']	Knoevenagel H (inv)
1672_0	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['C(C(C)O)(OC(C(CO)=O)=O)=O']	Knoevenagel H (inv)
1674_0	['C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	['C(C(C=O)(C)O)(OCC(O)=O)=O']	Knoevenagel H (inv)
1676_0	['C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	['C(C(C=O)OC(C(C)O)=O)(O)=O']	Knoevenagel H (inv)
1678_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['O', 'C(C(C=O)C(C=O)C(C)O)=O']	Elimination + enol to keto
1680_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['O', 'C(CC(C)O)(CC(C=O)=O)=O']	Elimination + enol to keto
1682_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['O', 'C(C(C(CCC(C)O)=O)=O)=O']	Elimination + enol to keto
1684_0	['C(C(C=O)C(C=O)(CO)O)(O)=O']	['O', 'C(C(C=O)C(C=O)C(O)=O)=O']	Elimination + enol to keto
1686_0	['C(CC(C(C(C=O)=O)O)O)(O)=O']	['O', 'C(CC(CC(C=O)=O)=O)(O)=O']	Elimination + enol to keto
1688_0	['C(CC(C(C(C=O)=O)O)O)(O)=O']	['O', 'C(CCC(C(C=O)=O)=O)(O)=O']	Elimination + enol to keto
1690_0	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['O', 'C(CO)(CC(C(C=O)=O)=O)=O']	Elimination + enol to keto
1692_0	['C(CO)(C(C(C(C=O)=O)O)O)=O']	['O', 'C(C(CC(C(CO)=O)=O)=O)=O']	Elimination + enol to keto
1694_0	['C(C(CO)(C(C(C=O)=O)O)O)=O']	['O', 'C(C(C(C(C=O)=O)=O)CO)=O']	Elimination + enol to keto
1696_0	['C(C(CO)(C(C(C=O)=O)O)O)=O']	['O', 'C(C(C=O)C(C(C=O)=O)O)=O']	Elimination + enol to keto
1697_0	['C(C(C(CO)O)=O)=O']	['O', 'C(C(C(C)=O)=O)=O']	Elimination + enol to keto
1699_0	['C(C(C(CO)O)=O)=O']	['O', 'C(CC(C=O)=O)=O']	Elimination + enol to keto
1701_0	['C(C(CO)(CC=O)O)=O']	['O', 'C(C(C=O)CC=O)=O']	Elimination + enol to keto
1703_0	['C(C(C(C(C)O)O)=O)=O']	['O', 'C(C)(CC(C=O)=O)=O']	Elimination + enol to keto
1705_0	['C(C(C(C(C)O)O)=O)=O']	['O', 'C(C(C(CC)=O)=O)=O']	Elimination + enol to keto
1707_0	['C(C(CO)(CC(C(O)=O)=O)O)=O']	['O', 'C(C(C=O)CC(C(O)=O)=O)=O']	Elimination + enol to keto
1708_0	['C(C(C)(C(C(C=O)=O)O)O)(O)=O']	['O', 'C(C(C(C(C=O)=O)=O)C)(O)=O']	Elimination + enol to keto
1709_0	['C(C(C(C(C)=O)=O)(CO)O)(O)=O']	['O', 'C(C(C(O)=O)C(C(C)=O)=O)=O']	Elimination + enol to keto
1710_0	['C(C(C(C(C(C)=O)=O)O)O)(O)=O']	['O', 'C(CC(C(C(C)=O)=O)=O)(O)=O']	Elimination + enol to keto
1711_0	['C(C(C(C(C(C)=O)=O)O)O)(O)=O']	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	Elimination + enol to keto
1712_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=O)C(CC(C)O)O)(O)=O']	Elimination + enol to keto
1713_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C(CC(C)O)=O)CO)(O)=O']	Elimination + enol to keto
1714_0	['C(C(CO)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C=O)C(CC(O)=O)O)(O)=O']	Elimination + enol to keto
1715_0	['C(C(CO)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C(CC(O)=O)=O)CO)(O)=O']	Elimination + enol to keto
1716_0	['C(C(CO)(C(C(CO)=O)O)O)(O)=O']	['O', 'C(C(C=O)C(C(CO)=O)O)(O)=O']	Elimination + enol to keto
1718_0	['C(C(CO)(C(C(CO)=O)O)O)(O)=O']	['O', 'C(C(C(C(CO)=O)=O)CO)(O)=O']	Elimination + enol to keto
1719_0	['C(C(CO)(C(C=O)(CO)O)O)(O)=O']	['O', 'C(C(C=O)C(C=O)(CO)O)(O)=O']	Elimination + enol to keto
1721_0	['C(C(CO)(C(C=O)(CO)O)O)(O)=O']	['O', 'C(C(C=O)C(C(O)=O)(CO)O)=O']	Elimination + enol to keto
1722_0	['C(C(CO)(CO)O)(O)=O']	['O', 'C(C(C=O)CO)(O)=O']	Elimination + enol to keto
1724_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(CC(CC(C)O)=O)(O)=O']	Elimination + enol to keto
1726_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(CCC(C)O)=O)(O)=O']	Elimination + enol to keto
1728_0	['C(CC(C(C(O)=O)O)O)(O)=O']	['O', 'C(CC(CC(O)=O)=O)(O)=O']	Elimination + enol to keto
1730_0	['C(CC(C(C(O)=O)O)O)(O)=O']	['O', 'C(CCC(C(O)=O)=O)(O)=O']	Elimination + enol to keto
1732_0	['C(C(C(C(CO)=O)O)O)(O)=O']	['O', 'C(CC(C(CO)=O)=O)(O)=O']	Elimination + enol to keto
1733_0	['C(C(C(C(CO)=O)O)O)(O)=O']	['O', 'C(CO)(CC(C(O)=O)=O)=O']	Elimination + enol to keto
1735_0	['C(C(CO)(C(C(O)=O)O)O)=O']	['O', 'C(C(C=O)C(C(O)=O)O)=O']	Elimination + enol to keto
1737_0	['C(C(CO)(C(C(O)=O)O)O)=O']	['O', 'C(C(C(C(O)=O)=O)CO)=O']	Elimination + enol to keto
1738_0	['C(C(C(C)O)O)(O)=O']	['O', 'C(CC(C)=O)(O)=O']	Elimination + enol to keto
1740_0	['C(C(C(C)O)O)(O)=O']	['O', 'C(C(O)=O)(CC)=O']	Elimination + enol to keto
1742_0	['C(C(C)(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=O)C)(O)=O']	Elimination + enol to keto
1743_0	['C(C(C=C)(CO)O)(O)=O']	['O', 'C(C(C(O)=O)C=C)=O']	Elimination + enol to keto
1744_0	['C(C(C(C(O)=O)=C)(CO)O)(O)=O']	['O', 'C(C(C(O)=O)C(C(O)=O)=C)=O']	Elimination + enol to keto
1746_0	['C(C(C(C(C(O)=O)=C)O)O)(O)=O']	['O', 'C(CC(C(C(O)=O)=C)=O)(O)=O']	Elimination + enol to keto
1747_0	['C(C(C(C(C(O)=O)=C)O)O)(O)=O']	['O', 'C=C(C(O)=O)CC(C(O)=O)=O']	Elimination + enol to keto
1749_0	['CC(C(CO)O)O']	['O', 'C(C)(C(C)O)=O']	Elimination + enol to keto
1751_0	['CC(C(CO)O)O']	['O', 'C(CO)(CC)=O']	Elimination + enol to keto
1752_0	['CC(C(CO)O)O']	['O', 'C(CC(C)O)=O']	Elimination + enol to keto
1753_0	['CC(C(CO)O)O']	['O', 'C(C)(CCO)=O']	Elimination + enol to keto
1754_0	['C(C(C(C(C)O)O)O)(O)=O']	['O', 'C(CC(C(C)O)=O)(O)=O']	Elimination + enol to keto
1755_0	['C(C(C(C(C)O)O)O)(O)=O']	['O', 'C(C(C(CC)=O)O)(O)=O']	Elimination + enol to keto
1756_0	['C(C(C(C(C)O)O)O)(O)=O']	['O', 'C(C(CC(C)O)=O)(O)=O']	Elimination + enol to keto
1758_0	['C(C(C(C(C)O)O)O)(O)=O']	['O', 'C(C(CC(C)=O)O)(O)=O']	Elimination + enol to keto
1759_0	['C(C(C)(C(CO)O)O)(O)=O']	['O', 'C(C(C(CO)=O)C)(O)=O']	Elimination + enol to keto
1760_0	['C(C(C)(C(CO)O)O)(O)=O']	['O', 'C(C(C(C)=O)(C)O)(O)=O']	Elimination + enol to keto
1761_0	['C(C(C)(C(CO)O)O)(O)=O']	['O', 'C(C(C)(CC=O)O)(O)=O']	Elimination + enol to keto
1762_0	['C(C(C(C(O)=O)O)O)(O)=O']	['O', 'C(CC(C(O)=O)=O)(O)=O']	Elimination + enol to keto
1764_0	['C(C(CO)O)(CC(C(O)=O)=O)=O']	['O', 'C(CC(CC(C(O)=O)=O)=O)=O']	Elimination + enol to keto
1765_0	['C(C(CO)O)(CC(C(O)=O)=O)=O']	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	Elimination + enol to keto
1767_0	['C(C)(C(C(C(C(O)=O)=O)O)O)=O']	['O', 'C(C)(CC(C(C(O)=O)=O)=O)=O']	Elimination + enol to keto
1768_0	['C(C)(C(C(C(C(O)=O)=O)O)O)=O']	['O', 'C(C(O)=O)(CC(C(C)=O)=O)=O']	Elimination + enol to keto
1770_0	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	['O', 'C(C1(C(CC(O1)=O)=O)C)(O)=O']	Elimination + enol to keto
1771_0	['C(C1(C)C(C(C(O1)=O)O)O)(O)=O']	['O', 'C(C1(C)CC(C(O1)=O)=O)(O)=O']	Elimination + enol to keto
1773_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['O', 'C1(C(C(CC(O1)=O)=O)(C)O)=O']	Elimination + enol to keto
1775_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['O', 'C1(C(C(C(C(O1)=O)O)=O)C)=O']	Elimination + enol to keto
1776_0	['C1(C(C)(C(C(C(O1)=O)O)O)O)=O']	['O', 'C1(C(C)(CC(C(O1)=O)=O)O)=O']	Elimination + enol to keto
1778_0	['C1(C(CO)(C(C(O1)=O)(C)O)O)=O']	['O', 'C1(C(C=O)C(C(O1)=O)(C)O)=O']	Elimination + enol to keto
1780_0	['C1(C(C)(C(C(C(O)=O)O1)O)O)=O']	['O', 'C(C1C(C(C(O1)=O)C)=O)(O)=O']	Elimination + enol to keto
1782_0	['C(C1(CC(C(C1)=O)=O)O)(O)=O']	['O', 'C(C1CC(C(C=1)=O)=O)(O)=O']	Elimination2
1784_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(C)=C(C=O)C(CC(C)O)O']	Elimination2
1786_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(CC(C)O)=C(C=O)C(C)O']	Elimination2
1787_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(C(C=C)C(CC(C)O)O)=O']	Elimination2
1789_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(C(C=CC(C)O)C(C)O)=O']	Elimination2
1790_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(C(C(C)O)C(C=CC)O)=O']	Elimination2
1791_0	['C(C(C(C)O)C(CC(C)O)O)=O']	['O', 'C(C(C(CC=C)O)C(C)O)=O']	Elimination2
1793_0	['C(C(C(CC(O)=O)O)C(C)O)=O']	['O', 'C(CC(C(C=O)=CC)O)(O)=O']	Elimination2
1795_0	['C(C(C(CC(O)=O)O)C(C)O)=O']	['O', 'C(CC=C(C=O)C(C)O)(O)=O']	Elimination2
1796_0	['C(C(C(CC(O)=O)O)C(C)O)=O']	['O', 'C(C(C=C)C(CC(O)=O)O)=O']	Elimination2
1798_0	['C(C(C(CC(O)=O)O)C(C)O)=O']	['O', 'C(C(C=CC(O)=O)C(C)O)=O']	Elimination2
1800_0	['C(C(C=O)C(CC(C)O)O)(O)=O']	['O', 'C(C(C=O)C=CC(C)O)(O)=O']	Elimination2
1801_0	['C(C(C=O)C(CC(C)O)O)(O)=O']	['O', 'C(C(C=O)C(C=CC)O)(O)=O']	Elimination2
1802_0	['C(C(C=O)C(CC(C)O)O)(O)=O']	['O', 'C(C(C=O)C(CC=C)O)(O)=O']	Elimination2
1804_0	['C(C(C=O)C(CC(C)O)O)(O)=O']	['O', 'C(CC(C)O)=C(C(O)=O)C=O']	Elimination2
1806_0	['C(C(C(C)O)C(C(CO)=O)O)=O']	['O', 'C(CO)(C(C(C=O)=CC)O)=O']	Elimination2
1808_0	['C(C(C(C)O)C(C(CO)=O)O)=O']	['O', 'C(C(C(C)O)=CC(CO)=O)=O']	Elimination2
1809_0	['C(C(C(C)O)C(C(CO)=O)O)=O']	['O', 'C(C(C=C)C(C(CO)=O)O)=O']	Elimination2
1811_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['O', 'C(C(C(C=O)=CC)(CO)O)=O']	Elimination2
1813_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['O', 'C(C(C(C)O)=C(C=O)CO)=O']	Elimination2
1814_0	['C(C(C(C)O)C(C=O)(CO)O)=O']	['O', 'C(C(C=C)C(C=O)(CO)O)=O']	Elimination2
1816_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['O', 'C(C(C(C=O)=O)O)=CC(C)O']	Elimination2
1817_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['O', 'C(C(C(C(C=O)=O)O)O)=CC']	Elimination2
1818_0	['C(C(C(C(CC(C)O)O)O)=O)=O']	['O', 'C(CC(C(C(C=O)=O)O)O)=C']	Elimination2
1820_0	['C(C(CO)C(C)O)=O']	['O', 'C(C)=C(C=O)CO']	Elimination2
1822_0	['C(C(CO)C(C)O)=O']	['O', 'C=C(C=O)C(C)O']	Elimination2
1823_0	['C(C(CO)C(C)O)=O']	['O', 'C(C(C=C)CO)=O']	Elimination2
1825_0	['C(C(C=O)C(CC(O)=O)O)(O)=O']	['O', 'C(CC=C(C=O)C(O)=O)(O)=O']	Elimination2
1827_0	['C(C(C=O)C(CC(O)=O)O)(O)=O']	['O', 'C(C(C(O)=O)C=CC(O)=O)=O']	Elimination2
1829_0	['C(C(C=O)C(C(CO)=O)O)(O)=O']	['O', 'C(C(C=O)=CC(CO)=O)(O)=O']	Elimination2
1831_0	['C(C(C=O)C(C=O)(CO)O)(O)=O']	['O', 'C(C(C=O)=C(C=O)CO)(O)=O']	Elimination2
1833_0	['C(CC(C(C(C=O)=O)O)O)(O)=O']	['O', 'C(C(C(C=O)=O)O)=CC(O)=O']	Elimination2
1834_0	['C(C(C=O)CO)(O)=O']	['O', 'C=C(C=O)C(O)=O']	Elimination2
1836_0	['C(C(C(CO)C(C)O)=O)(O)=O']	['O', 'C(C)=C(C(C(O)=O)=O)CO']	Elimination2
1838_0	['C(C(C(CO)C(C)O)=O)(O)=O']	['O', 'C=C(C(C(O)=O)=O)C(C)O']	Elimination2
1839_0	['C(C(C(CO)C(C)O)=O)(O)=O']	['O', 'C=CC(C(C(O)=O)=O)CO']	Elimination2
1840_0	['C(C(CO)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C(O)=O)=C)CO)=O']	Elimination2
1842_0	['C(C(CO)C(C(O)=O)(C)O)=O']	['O', 'C(C(C)=C(C=O)CO)(O)=O']	Elimination2
1844_0	['C(C(CO)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C=O)=C)(C)O)(O)=O']	Elimination2
1846_0	['C(C(C(C(O)=O)=O)CO)(O)=O']	['O', 'C=C(C(O)=O)C(C(O)=O)=O']	Elimination2
1848_0	['C(C(C(C(C(C)=O)=O)CO)=O)(O)=O']	['O', 'C=C(C(C(O)=O)=O)C(C(C)=O)=O']	Elimination2
1850_0	['C(C(CC(C(CCO)=O)=O)=O)(O)=O']	['O', 'C=CC(C(CC(C(O)=O)=O)=O)=O']	Elimination2
1852_0	['C=C(C(O)=O)C(C(C(O)=O)=O)CO']	['O', 'C=C(C(O)=O)C(C(C(O)=O)=O)=C']	Elimination2
1854_0	['C(C1(C)C(C(C(O1)=O)=O)CO)(O)=O']	['O', 'C(C1(C(C(C(O1)=O)=O)=C)C)(O)=O']	Elimination2
1856_0	['C1(C(C)(C(C(C(O1)=O)=O)CO)O)=O']	['O', 'C1(C(C(C(C(O1)=O)=O)=C)(C)O)=O']	Elimination2
1858_0	['C1(C(C)(C(C(C(O1)=O)=O)CO)O)=O']	['O', 'C1(C(C(CO)=C(C(O1)=O)C)=O)=O']	Elimination2
1859_0	['C1(C(C)(C(C(C(O1)=O)=O)CO)O)=O']	['O', 'C=C1C(OC(C(C1CO)=O)=O)=O']	Elimination2
1861_0	['C(CC(CC(C)O)O)=O']	['O', 'C(CC(C)O)=CC=O']	Elimination2
1863_0	['C(CC(CC(C)O)O)=O']	['O', 'C(CC=CC(C)O)=O']	Elimination2
1864_0	['C(CC(CC(C)O)O)=O']	['O', 'C(CC(C=CC)O)=O']	Elimination2
1865_0	['C(CC(CC(C)O)O)=O']	['O', 'C(CC(CC=C)O)=O']	Elimination2
1866_0	['C(C(C(C)O)C(C)O)=O']	['O', 'C(C(C=C)C(C)O)=O']	Elimination2
1868_0	['C(C(C(C)O)C(C)O)=O']	['O', 'C(C)=C(C=O)C(C)O']	Elimination2
1870_0	['C(CC(CC=O)O)(O)=O']	['O', 'C(CC=CC=O)(O)=O']	Elimination2
1872_0	['C(CC(CC=O)O)(O)=O']	['O', 'C(CC=CC(O)=O)=O']	Elimination2
1873_0	['C(C(C=O)C(C)O)(O)=O']	['O', 'C(C(C(O)=O)C=C)=O']	Elimination2
1875_0	['C(C(C=O)C(C)O)(O)=O']	['O', 'C(C)=C(C=O)C(O)=O']	Elimination2
1877_0	['C(C(CC(C)O)(CC=O)O)(O)=O']	['O', 'C(C(CC(C)O)=CC=O)(O)=O']	Elimination2
1879_0	['C(C(CC(C)O)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=CC(C)O)=O']	Elimination2
1880_0	['C(C(CC(C)O)(CC=O)O)(O)=O']	['O', 'C(C(C=CC)(CC=O)O)(O)=O']	Elimination2
1881_0	['C(C(CC(C)O)(CC=O)O)(O)=O']	['O', 'C(C(CC=O)(CC=C)O)(O)=O']	Elimination2
1882_0	['C(C(C(C(C)O)C(C)O)=O)(O)=O']	['O', 'C=CC(C(C(O)=O)=O)C(C)O']	Elimination2
1884_0	['C(C(C(C(C)O)C(C)O)=O)(O)=O']	['O', 'C(C)=C(C(C(O)=O)=O)C(C)O']	Elimination2
1886_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(C(C)(CC=CC=O)O)(O)=O']	Elimination2
1887_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(CC(CC(C(O)=O)=C)O)=O']	Elimination2
1888_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(CC(C=C(C(O)=O)C)O)=O']	Elimination2
1890_0	['C(C(C)(CC(CC=O)O)O)(O)=O']	['O', 'C(C(C=CCC=O)(C)O)(O)=O']	Elimination2
1891_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C=C)C(C(O)=O)(C)O)=O']	Elimination2
1892_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C(O)=O)=C)C(C)O)=O']	Elimination2
1894_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C(C=O)=CC)(C)O)(O)=O']	Elimination2
1896_0	['C(C(C(C)O)C(C(O)=O)(C)O)=O']	['O', 'C(C(C)=C(C=O)C(C)O)(O)=O']	Elimination2
1898_0	['C(CC(C(O)=O)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=CC=O)(O)=O']	Elimination2
1900_0	['C(CC(C(O)=O)(CC=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=CC(O)=O)=O']	Elimination2
1901_0	['C(C(C(C(O)=O)=O)C(C)O)(O)=O']	['O', 'C(C(C=C)C(C(O)=O)=O)(O)=O']	Elimination2
1903_0	['C(C(C(C(O)=O)=O)C(C)O)(O)=O']	['O', 'C(C)=C(C(O)=O)C(C(O)=O)=O']	Elimination2
1905_0	['C(CC(C(CO)=O)O)=O']	['O', 'C(C=CC(CO)=O)=O']	Elimination2
1907_0	['C(C(CO)(CC=O)O)=O']	['O', 'C(C(CO)=CC=O)=O']	Elimination2
1909_0	['C(C(C(C(C)O)O)=O)=O']	['O', 'C=CC(C(C=O)=O)O']	Elimination2
1911_0	['C(CCO)=O']	['O', 'C=CC=O']	Elimination2
1912_0	['C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['O', 'C(C(C(O)=O)C(C(O)=O)=C)=O']	Elimination2
1914_0	['C(C(C=O)C(C(O)=O)(C)O)(O)=O']	['O', 'C(C(C(O)=O)=C(C(O)=O)C)=O']	Elimination2
1916_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(CC(C)O)=CC(C(O)=O)=O']	Elimination2
1918_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(CC(C(O)=O)=O)=CC(C)O']	Elimination2
1919_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C(C(CC(C(O)=O)=O)O)=CC']	Elimination2
1920_0	['C(C(CC(CC(C)O)O)=O)(O)=O']	['O', 'C=CCC(CC(C(O)=O)=O)O']	Elimination2
1922_0	['C(CC(CC(C(O)=O)=O)O)(O)=O']	['O', 'C(CC=CC(C(O)=O)=O)(O)=O']	Elimination2
1924_0	['C(CC(CC(C(O)=O)=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=O)=CC(O)=O']	Elimination2
1926_0	['C(CO)(C(CC(C(O)=O)=O)O)=O']	['O', 'C(C(C=CC(CO)=O)=O)(O)=O']	Elimination2
1928_0	['C(C(CO)(CC(C(O)=O)=O)O)=O']	['O', 'C(C(CO)=CC(C(O)=O)=O)=O']	Elimination2
1929_0	['C(C(C)(C(C(C=O)=O)O)O)(O)=O']	['O', 'C=C(C(O)=O)C(C(C=O)=O)O']	Elimination2
1931_0	['C(C(CCO)=O)(O)=O']	['O', 'C=CC(C(O)=O)=O']	Elimination2
1932_0	['C(C(CO)=O)(C(C)O)=O']	['O', 'C=CC(C(CO)=O)=O']	Elimination2
1933_0	['C(C(C(C(CO)=O)=O)(C)O)(O)=O']	['O', 'C=C(C(O)=O)C(C(CO)=O)=O']	Elimination2
1935_0	['CC(CCO)O']	['O', 'C=CC(C)O']	Elimination2
1936_0	['CC(CCO)O']	['O', 'C(C)=CCO']	Elimination2
1937_0	['CC(CCO)O']	['O', 'C=CCCO']	Elimination2
1939_0	['C(CCO)(O)=O']	['O', 'C=CC(O)=O']	Elimination2
1940_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C=C(C(O)=O)CCO']	Elimination2
1941_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C(CO)=C(C(O)=O)C']	Elimination2
1943_0	['C(C(C)(CCO)O)(O)=O']	['O', 'C(C(C=C)(C)O)(O)=O']	Elimination2
1945_0	['CCO']	['O', 'C=C']	Elimination2
1946_0	['C(CC(C)O)(O)=O']	['O', 'C(C)=CC(O)=O']	Elimination2
1947_0	['C(CC(C)O)(O)=O']	['O', 'C(CC=C)(O)=O']	Elimination2
1948_0	['C(C(C)(CC(O)=O)O)(O)=O']	['O', 'C(CC(C(O)=O)=C)(O)=O']	Elimination2
1949_0	['C(C(C)(CC(O)=O)O)(O)=O']	['O', 'C(C(C)=CC(O)=O)(O)=O']	Elimination2
1951_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=CC(C)O)(CO)O)(O)=O']	Elimination2
1952_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(C=CC)O)O)(O)=O']	Elimination2
1953_0	['C(C(CO)(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(CO)(C(CC=C)O)O)(O)=O']	Elimination2
1955_0	['C(C(CO)(C(CC(O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(O)=O)(CO)O)(O)=O']	Elimination2
1957_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C=CC(C)O)O)(O)=O']	Elimination2
1958_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C(C=CC)O)O)(O)=O']	Elimination2
1959_0	['C(C(C(CC(C)O)O)O)(O)=O']	['O', 'C(C(C(CC=C)O)O)(O)=O']	Elimination2
1961_0	['C(CC(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C=CC(O)=O)O)(O)=O']	Elimination2
1962_0	['C(C(C(C)O)O)(O)=O']	['O', 'C(C(C=C)O)(O)=O']	Elimination2
1963_0	['C(C(C)(C(C(O)=O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)=C)O)(O)=O']	Elimination2
