Generation	Inchi	Smiles	Pathway
G4	WRVCSFXBOVGPSE	C1C(CN)(CC(O)O1)O	['C1C(CN)(CC(O)O1)O', ['49970_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(CN)O)=O', ['347_0', 'Aldol Condensation'], 'C(CO)(CN)=O', ['47_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	QOEKQRSRZZITFK	C(C1(C(C(C(CN)O1)O)O)O)N	['C(C1(C(C(C(CN)O1)O)O)O)N', ['49972_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CN)(C(C(C(CN)O)O)O)=O', ['349_0', 'Aldol Condensation'], 'C(CO)(CN)=O', ['47_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	PNWASMRYCPNLGM	C(C1(C(C(C(CN)O1)O)N)O)O	['C(C1(C(C(C(CN)O1)O)N)O)O', ['49974_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C(C(CN)O)O)N)=O', ['351_0', 'Aldol Condensation'], 'C(CO)(CN)=O', ['47_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	ADOCKUXZFKESII	C1(CC(CN)(C(CO)O1)O)O	['C1(CC(CN)(C(CO)O1)O)O', ['49982_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CN)(C(CO)O)O)=O', ['365_0', 'Aldol Condensation'], 'C(CN)(C(CO)O)=O', ['49_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	CYHFAXDSLCWKQZ	C(C1C(O)OC(C1O)CN)=O	['C(C1C(O)OC(C1O)CN)=O', ['50025_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C=O)C(C(CN)O)O)=O', ['431_0', 'Aldol Condensation'], 'C(CC=O)=O', ['86_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	UQVLSRYHZKRWLS	C1(C(O)OC(C(CN)O)C1)=O	['C1(C(O)OC(C(CN)O)C1)=O', ['50087_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CN)O)O)=O)=O', ['481_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['88_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	KQPIOTWLRMAJHD	C(C1(CC(C(CN)O1)O)O)=O	['C(C1(CC(C(CN)O1)O)O)=O', ['50089_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CN)O)O)=O)=O', ['481_0', 'Aldol Condensation'], 'C(C(C)=O)=O', ['88_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	ASPSFUQCFCXNBB	C1(CC(C(CN)O1)O)O	['C1(CC(C(CN)O1)O)O', ['50133_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(CN)O)O)=O', ['529_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	GVJGWERMMPSWMR	C(C(C1C(CC(O)O1)O)N)O	['C(C(C1C(CC(O)O1)O)N)O', ['50135_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(CO)N)O)O)=O', ['531_0', 'Aldol Condensation'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	BCFSSHCZTMDDSA	C(C1C(C(C(CN)(O)O1)O)O)O	['C(C1C(C(C(CN)(O)O1)O)O)O', ['50139_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CN)(C(C(C(CO)O)O)O)=O', ['535_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	MJTJBUAEXDBNTC	C(C1(C(C(C(CO)O1)O)N)O)O	['C(C1(C(C(C(CO)O1)O)N)O)O', ['50141_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C(C(CO)O)O)N)=O', ['537_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	XJTIVZFJIXYBLT	C1(C(C(C(C(CN)O)O1)O)N)O	['C1(C(C(C(C(CN)O)O1)O)N)O', ['50177_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CN)O)O)O)N)=O', ['567_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	AGQNMONOGCPJME	C1C(CO)(C(C(O)O1)N)O	['C1C(CO)(C(C(O)O1)N)O', ['50179_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)N)=O', ['573_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	OLNRHXFHODCYJB	C1C(C(CO)O)(C(C(O)O1)N)O	['C1C(C(CO)O)(C(C(O)O1)N)O', ['50181_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C(CO)O)O)N)=O', ['577_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	TZLBNNSMWSMROY	C1(C(C(CO)(C(CO)O1)O)N)O	['C1(C(C(CO)(C(CO)O1)O)N)O', ['50183_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C(CO)O)O)N)=O', ['577_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	AVNVVLSIOCUSPH	C1C(CN)(C(C(O)O1)N)O	['C1C(CN)(C(C(O)O1)N)O', ['50187_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)(CO)O)N)=O', ['591_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	JSBIIHIILNIOMZ	C1(C(C(CN)(C(CO)O1)O)N)O	['C1(C(C(CN)(C(CO)O1)O)N)O', ['50189_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)(C(CO)O)O)N)=O', ['597_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	QQRZDYJSRYTLJF	C1(C(C(C(CO)(CO)O1)O)N)O	['C1(C(C(C(CO)(CO)O1)O)N)O', ['50191_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)(CO)O)O)N)=O', ['605_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	SMXXDFMORMZOIE	C1(C(O)OC(CN)C1CO)=O	['C1(C(O)OC(CN)C1CO)=O', ['50196_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CN)O)=O)=O', ['621_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	ZRMUCXLFNCETLW	C(C(C1C(CC(O)O1)O)N)=O	['C(C(C1C(CC(O)O1)O)N)=O', ['50199_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C=O)N)O)O)=O', ['623_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	LBBBUGINVNCXHJ	C(C(C1CC(C(O)O1)O)N)=O	['C(C(C1CC(C(O)O1)O)N)=O', ['50202_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(C=O)O)O)N)=O', ['625_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	RDZBXCZTPLQKQK	C(C1C(CN)OC(C1O)O)=O	['C(C1C(CN)OC(C1O)O)=O', ['50204_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)C(C=O)O)=O', ['627_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	SNTPJQALTNHVGS	C(CC1(COC(C1N)O)O)=O	['C(CC1(COC(C1N)O)O)=O', ['50206_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(C=O)N)O)=O', ['631_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	RPRJDHMZIQDEPQ	C(C1C(C)(C(C(O1)O)N)O)=O	['C(C1C(C)(C(C(O1)O)N)O)=O', ['50212_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(C=O)O)O)N)=O', ['639_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	KFWWDYILGHEWDE	C1(C(C(C(CN)O1)O)N)O	['C1(C(C(C(CN)O1)O)N)O', ['50216_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CN)O)O)N)=O', ['653_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	UMXGDCIESQQMLQ	C(C(C1C(C(C(O)O1)N)O)N)O	['C(C(C1C(C(C(O)O1)N)O)N)O', ['50218_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)N)O)O)N)=O', ['655_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	DCTBMJDDUARXIG	C1(C(C(C(C(CN)O)O1)O)O)O	['C1(C(C(C(C(CN)O)O1)O)O)O', ['50226_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CN)O)O)O)O)=O', ['699_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ACWSJTQJLUGZDT	C1C(CN)(C(C(O)O1)O)O	['C1C(CN)(C(C(O)O1)O)O', ['50245_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CN)O)O)=O', ['723_0', 'Aldol Condensation'], 'C(CO)=O']
G4	SMIZHIAKZNPFGF	C1C(C(C(CN)(O)O1)O)O	['C1C(C(C(CN)(O)O1)O)O', ['50247_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CN)(C(C(CO)O)O)=O', ['725_0', 'Aldol Condensation'], 'C(CO)=O']
G4	SSQWRIXIVJTAIA	C1C(C(C(CO)(O)O1)N)O	['C1C(C(C(CO)(O)O1)N)O', ['50249_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C(CO)O)N)=O', ['727_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XRFHQVUZHUXOQQ	C1(C(C(CN)(C(CO)O1)O)O)O	['C1(C(C(CN)(C(CO)O1)O)O)O', ['50251_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)(C(CO)O)O)O)=O', ['729_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CBMJAJBNUIOXBS	C1C(C(C(C(CO)O)(O)O1)N)O	['C1C(C(C(C(CO)O)(O)O1)N)O', ['50253_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)O)(C(C(CO)O)N)=O', ['731_0', 'Aldol Condensation'], 'C(CO)=O']
G4	NKRSULMKNYDBPT	C1(C(C(C(CN)O1)O)O)O	['C1(C(C(C(CN)O1)O)O)O', ['50305_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CN)O)O)O)=O', ['785_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QIUVXMHBKDJEJJ	C(C(C1C(C(C(O)O1)O)O)N)O	['C(C(C1C(C(C(O)O1)O)O)N)O', ['50307_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)N)O)O)O)=O', ['787_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CNHNEBGVMNHFQS	C1C(C(C(O)O1)NCCO)O	['C1C(C(C(O)O1)NCCO)O', ['50324_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)NCCO)=O', ['921_0', 'Amadori/Heyns Rearrangement'], 'C(CO)(C(CO)O)=O', ['41_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	RXUYIYLPWJTUIE	C(CNC1C(O)OCC1O)(O)=O	['C(CNC1C(O)OCC1O)(O)=O', ['50326_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)NCC(O)=O)=O', ['925_0', 'Amadori/Heyns Rearrangement'], 'C(CO)(C(CO)O)=O', ['41_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CYDUUKSZYAGFFV	C1C2C(C(O)O1)(C(CN2)O)O	['C1C2C(C(O)O1)(C(CN2)O)O', ['50339_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(C(CNC1CO)O)O)=O', ['1248_0', 'Knoevenagel C'], 'C(C(C(CO)NCC=O)O)=O', ['102_0', 'Mannich Addition'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ARECBSONHSRREF	C(C1(C(CN)OC(C1O)O)N)=O	['C(C1(C(CN)OC(C1O)O)N)=O', ['50343_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)(C(C=O)O)N)=O', ['1252_0', 'Knoevenagel C'], 'C(C(C(CN)O)N)=O', ['23_0', 'Aldol Condensation'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	NHASTJNPGYJMIU	C(C1(COC(C1O)O)N)=O	['C(C1(COC(C1O)O)N)=O', ['50349_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C=O)O)N)=O', ['1264_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	PAWSDJUBHXTFSK	C1C(CO)(C(C(O)O1)(CO)N)O	['C1C(CO)(C(C(O)O1)(CO)N)O', ['50351_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)(CO)O)N)=O', ['1266_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	IIRRACLVSIBARX	C1C(CN)(C(C(O)O1)(CO)N)O	['C1C(CN)(C(C(O)O1)(CO)N)O', ['50353_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CN)(CO)O)N)=O', ['1268_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	ODTDRYZQZKBGRJ	C(C1(COC(C1(C)O)O)N)=O	['C(C1(COC(C1(C)O)O)N)=O', ['50355_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C=O)(C)O)N)=O', ['1276_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	IGSFVBIOAVFHLK	C(C1(COC(C)(C1O)O)N)=O	['C(C1(COC(C)(C1O)O)N)=O', ['50357_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(C)=O)O)N)=O', ['1278_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	PZGSAHZGHFXCNF	C1(C(CO)(C(C(CN)O1)O)N)O	['C1(C(CO)(C(C(CN)O1)O)N)O', ['50377_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(CN)O)O)N)=O', ['1302_0', 'Knoevenagel C'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	RUBVFEJCSWTSLY	C(C1(C(CN)OC(C1O)O)O)=O	['C(C1(C(CN)OC(C1O)O)O)=O', ['50381_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)(C(C=O)O)O)=O', ['1306_0', 'Knoevenagel C'], 'C(C(C(CN)O)O)=O', ['31_0', 'Aldol Condensation'], 'C(CO)=O']
G4	KHXWMDMNAUIEBB	C(C(C1(C(O)OCC1O)N)O)=O	['C(C(C1(C(O)OCC1O)N)O)=O', ['50389_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(C=O)O)N)=O', ['1316_0', 'Knoevenagel C'], 'C(C(C(CO)O)N)=O', ['33_0', 'Aldol Condensation'], 'C(CO)=O']
G4	JCRCNIOSVMNQCP	C(C1(C(CO)OC(C1O)O)N)=O	['C(C1(C(CO)OC(C1O)O)N)=O', ['50391_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(C=O)O)N)=O', ['1316_0', 'Knoevenagel C'], 'C(C(C(CO)O)N)=O', ['33_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QYLDDXPKKHYUDO	C1C(C(C(O)O1)(C(C)O)N)O	['C1C(C(C(O)O1)(C(C)O)N)O', ['50403_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(C)O)N)=O', ['1324_0', 'Knoevenagel C'], 'C(C(C(CO)O)N)=O', ['33_0', 'Aldol Condensation'], 'C(CO)=O']
G4	FQAQSXAUCXMEJS	C(CN)(C1(COC(C1O)O)O)=O	['C(CN)(C1(COC(C1O)O)O)=O', ['50407_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CN)(C(CO)(C(C=O)O)O)=O', ['1328_0', 'Knoevenagel C'], 'C(C=O)=O', ['35_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	AKHFVTXXRDBQOC	C(C(C1(C(O)OCC1N)O)O)=O	['C(C(C1(C(O)OCC1N)O)O)=O', ['50421_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)N)(C(C=O)O)O)=O', ['1342_0', 'Knoevenagel C'], 'C(C=O)=O', ['35_0', 'Benzilic Acid Rearrangement (inverse)'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	QFDMGBWHWNEOKG	C1C(CO)(C(C(O)O1)(CN)O)O	['C1C(CO)(C(C(O)O1)(CN)O)O', ['50427_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CN)(C(CO)(CO)O)O)=O', ['1348_0', 'Knoevenagel C'], 'C(CO)(CO)=O', ['39_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	FQNABPDQENSGNF	C1C(CN)(C(C(O)O1)(CN)O)O	['C1C(CN)(C(C(O)O1)(CN)O)O', ['50439_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CN)(C(CO)(CN)O)O)=O', ['1362_0', 'Knoevenagel C'], 'C(CO)(CN)=O', ['47_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	MCVGCLXJYVPGHY	C(C1(CN)C(CC(O1)O)O)=O	['C(C1(CN)C(CC(O1)O)O)=O', ['50459_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC=O)O)(CN)O)=O', ['1390_0', 'Knoevenagel C'], 'C(CC=O)=O', ['86_0', 'Elimination + enol to keto'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	XIDULHVIKPDVII	C1C(C(C(O)O1)(C(C)O)O)N	['C1C(C(C(O)O1)(C(C)O)O)N', ['50495_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(C(CO)N)O)=O', ['1430_0', 'Knoevenagel C'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	YIIKORASDQEYCU	C1(C(CN)(C(C(CN)O1)O)O)O	['C1(C(CN)(C(C(CN)O1)O)O)O', ['50497_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CN)(C(C(CN)O)O)O)=O', ['1432_0', 'Knoevenagel C'], 'C(C(CN)O)=O', ['104_0', 'Mannich Addition'], 'N']
G4	VOOICBIMIDDJIB	C1(C(CO)(C(C(CO)O1)O)N)O	['C1(C(CO)(C(C(CO)O1)O)N)O', ['50499_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(CO)O)O)N)=O', ['1434_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	WWMWMHZFYMACIN	C1C(CN)(C(C(O)O1)(CO)O)O	['C1C(CN)(C(C(O)O1)(CO)O)O', ['50505_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)(CN)O)O)=O', ['1442_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	OCPYHYNBQWVXRT	C1(C(CN)(C(C(CO)O1)O)O)O	['C1(C(CN)(C(C(CO)O1)O)O)O', ['50543_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CN)(C(C(CO)O)O)O)=O', ['1472_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	RMLLWNDXWJXYAC	C1(C(CO)(C(C(CN)O1)O)O)O	['C1(C(CO)(C(C(CN)O1)O)O)O', ['50545_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(CN)O)O)O)=O', ['1474_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	VIKZKMVHOUYGSC	C1C(C(C(O)O1)(C(CN)O)N)O	['C1C(C(C(O)O1)(C(CN)O)N)O', ['50565_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(CN)O)N)=O', ['1492_0', 'Knoevenagel C'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	BOQOXMIDGNIUNB	C1C(C(C(O)O1)(C(CN)O)O)N	['C1C(C(C(O)O1)(C(CN)O)O)N', ['50567_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)(C(CO)N)O)=O', ['1508_0', 'Knoevenagel C'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	ORDMLOFWZQDICE	C1C(C(C(O)O1)(CO)N)O	['C1C(C(C(O)O1)(CO)N)O', ['50569_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)O)N)=O', ['1516_0', 'Knoevenagel C'], 'C=O']
G4	HYVPQWFGYOOZRG	C1C(C(C(O)O1)(CO)O)N	['C1C(C(C(O)O1)(CO)O)N', ['50573_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)N)O)=O', ['1536_0', 'Knoevenagel C'], 'C=O']
G4	YGKRTLZKQUXTIK	C1C(C(C(O)O1)(C(CO)O)N)O	['C1C(C(C(O)O1)(C(CO)O)N)O', ['50575_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(CO)O)N)=O', ['1541_0', 'Knoevenagel C'], 'C(CO)=O']
G4	DRKBBGIZZQSKHX	C1C(C(CO)(C(CN)(O)O1)O)O	['C1C(C(CO)(C(CN)(O)O1)O)O', ['50579_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CN)(C(CO)(C(CO)O)O)=O', ['1545_0', 'Knoevenagel C'], 'C(CO)=O']
G4	FDAZPFVHXASYAM	C1C(C(C(O)O1)(CN)O)O	['C1C(C(C(O)O1)(CN)O)O', ['50586_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CN)(C(CO)O)O)=O', ['1554_0', 'Knoevenagel C'], 'C(CO)=O']
G4	MSXQVTCERZWIGT	C1C(C(C(O)O1)(C(CO)N)O)O	['C1C(C(C(O)O1)(C(CO)N)O)O', ['50588_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(CO)N)O)=O', ['1556_0', 'Knoevenagel C'], 'C(CO)=O']
G4	ZIJMXBTWZLKTDM	C1C(C(C(O)O1)(C(CO)O)O)N	['C1C(C(C(O)O1)(C(CO)O)O)N', ['50590_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(CO)N)O)=O', ['1556_0', 'Knoevenagel C'], 'C(CO)=O']
G4	MCHOHHKXYRZNEO	C(C(C1C(CC(O)O1)O)N)(O)=O	['C(C(C1C(CC(O)O1)O)N)(O)=O', ['50615_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(C(O)=O)N)O)O)=O', ['1598_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	TWYYDKARJZEUPR	C(C(C1CC(C(O)O1)O)N)(O)=O	['C(C(C1CC(C(O)O1)O)N)(O)=O', ['50617_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(C=O)O)O)N)(O)=O', ['1600_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	DMNBIOSWOQUIRB	C(C1(C(CN)OC(C1)O)O)=O	['C(C1(C(CN)OC(C1)O)O)=O', ['50638_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)(CC=O)O)=O', ['1631_0', 'Knoevenagel H'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	OLIVDJWAKREFLG	C(C(C1(CC(CO1)O)O)N)=O	['C(C(C1(CC(CO1)O)O)N)=O', ['50673_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(CO)O)=O)N)=O', ['1743_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)N)=O', ['21_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZVICUIIZEHBBQD	C(C1C(CN)(O)OCC1O)=O	['C(C1C(CN)(O)OCC1O)=O', ['50679_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)=O)C(CO)O)=O', ['1801_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)(C(CN)O)O)=O', ['69_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DLSXWRVSBKUGSB	C(CO)NC1COC(C1N)O	['C(CO)NC1COC(C1N)O', ['50704_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)NCCO)N)=O', ['1969_0', 'Mannich Addition'], 'C(C(C(CO)O)N)=O', ['33_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QHNLXHYXWFLRGN	C(CNC1COC(C1N)O)(O)=O	['C(CNC1COC(C1N)O)(O)=O', ['50706_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)NCC(O)=O)N)=O', ['1971_0', 'Mannich Addition'], 'C(C(C(CO)O)N)=O', ['33_0', 'Aldol Condensation'], 'C(CO)=O']
G4	BQXHCPSOPQMTNU	C(C1C(C(C(O)O1)N)N)O	['C(C1C(C(C(O)O1)N)N)O', ['50710_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)O)N)N)=O', ['2024_0', 'Mannich Addition'], 'N']
G4	NPJFCYSRESJBKL	C(C(C1C(C(C(O)O1)N)N)O)O	['C(C(C1C(C(C(O)O1)N)N)O)O', ['50712_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)O)O)N)N)=O', ['2026_0', 'Mannich Addition'], 'N']
