Generation	Inchi	Smiles	Pathway
G4	FRJPRIAPRKTFAP	C(C(C(CN)N)N)O	['C(C(C(CN)N)N)O', ['83751_0', 'Transamination (inverse)'], 'C(CO)(C(CN)N)=O', ['1651_0', 'Retro Aldol'], 'C(C(C(CO)O)O)(C(CN)N)=O', ['128_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	GDLXZSWCYMZSSH	C(CO)(C(CCN)N)=O	['C(CO)(C(CCN)N)=O', ['83759_0', 'Transamination (inverse)'], 'C(CC(C(CO)=O)N)=O', ['1653_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)=O)N)=O', ['130_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	RRXNKHVCVBZVRC	C(CC(C(CO)N)N)=O	['C(CC(C(CO)N)N)=O', ['83761_0', 'Transamination (inverse)'], 'C(CC(C(CO)=O)N)=O', ['1653_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)=O)N)=O', ['130_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	MTMMBYTYCQMEBY	C(CN)(CC(CO)N)=O	['C(CN)(CC(CO)N)=O', ['83790_0', 'Transamination (inverse)'], 'C(CO)(CC(CN)=O)=O', ['1657_0', 'Retro Aldol'], 'C(C(CO)O)(CC(CN)=O)=O', ['136_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	MEJXMJZVIHRKKL	CC(C(CO)N)N	['CC(C(CO)N)N', ['83860_0', 'Transamination (inverse)'], 'C(CO)(C(C)N)=O', ['1669_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(C(C)N)=O', ['150_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	PZZICILSCNDOKK	C(C(CN)N)N	['C(C(CN)N)N', ['83882_0', 'Transamination (inverse)'], 'C(CN)(CN)=O', ['1674_0', 'Retro Aldol'], 'C(CN)(C(C(C(CO)O)O)N)=O', ['154_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	BUZICZZQJDLXJN	C(CC(CO)N)(O)=O	['C(CC(CO)N)(O)=O', ['83897_0', 'Transamination (inverse)'], 'C(CC(CO)=O)(O)=O', ['1689_0', 'Retro Aldol'], 'C(CC(C(C(CO)O)O)=O)(O)=O', ['183_0', 'Cannizarro 2, glucose (reduction)'], 'O']
G4	IKEVXLWFCACSCX	C(C(CC(CO)N)O)(O)=O	['C(C(CC(CO)N)O)(O)=O', ['83912_0', 'Transamination (inverse)'], 'C(C(CC(CO)=O)O)(O)=O', ['1696_0', 'Retro Aldol'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['187_0', 'Cannizarro 2, glucose (reduction)'], 'O']
G4	KTBVTMDMCXOTTM	C(C(CC(CN)N)O)=O	['C(C(CC(CN)N)O)=O', ['83998_0', 'Transamination (inverse)'], 'C(C(CC(CN)=O)O)=O', ['1721_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)N)=O', ['214_0', 'Amadori Rearrangement'], 'N']
G4	WIYMETYMVDXKRR	C(CC(CN)N)O	['C(CC(CN)N)O', ['84012_0', 'Transamination (inverse)'], 'C(CN)(CCO)=O', ['1723_0', 'Retro Aldol'], 'C(C(C(C=O)O)N)(CCO)=O', ['216_0', 'Amadori Rearrangement'], 'N']
G4	BLDLRZUEKGUYCA	C(C(C(C(C)N)N)O)=O	['C(C(C(C(C)N)N)O)=O', ['84021_0', 'Transamination (inverse)'], 'C(C(C(C(C)=O)N)O)=O', ['1725_0', 'Retro Aldol'], 'C(C(C(C=O)O)N)(CCO)=O', ['216_0', 'Amadori Rearrangement'], 'N']
G4	VMSMVPLYFYSRLT	C(COC(C(CN)O)O)(C)=O	['C(COC(C(CN)O)O)(C)=O', ['84144_0', 'Transamination (inverse)'], 'C(C(C(OCC(C)=O)O)O)=O', ['1748_0', 'Retro Aldol'], 'C(C)(C1C(C(C(O1)O)O)O)=O', ['300_0', 'Elimination + enol to keto'], 'C(C(C1C(C(C(O)O1)O)O)O)O', ['32_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DNTCDUOHXFXXNW	C(C(CO)OCC(CO)N)=O	['C(C(CO)OCC(CO)N)=O', ['84160_0', 'Transamination (inverse)'], 'C(C(CO)OCC(CO)=O)=O', ['1750_0', 'Retro Aldol'], 'C1(COC(CO)C(C1O)O)=O', ['306_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	NLMAVQQCNOXZAS	C(COC(CO)CN)(CO)=O	['C(COC(CO)CN)(CO)=O', ['84162_0', 'Transamination (inverse)'], 'C(C(CO)OCC(CO)=O)=O', ['1750_0', 'Retro Aldol'], 'C1(COC(CO)C(C1O)O)=O', ['306_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XXPKKBICPSPLKT	C(C(O)OC(CO)CN)(C)=O	['C(C(O)OC(CO)CN)(C)=O', ['84178_0', 'Transamination (inverse)'], 'C(C(CO)OC(C(C)=O)O)=O', ['1752_0', 'Retro Aldol'], 'C1(C(O)OC(CO)C(C1)O)=O', ['308_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VGCPUMQCDBBOKZ	C(C)(C(CO)OC(CN)O)=O	['C(C)(C(CO)OC(CN)O)=O', ['84208_0', 'Transamination (inverse)'], 'C(C)(C(CO)OC(C=O)O)=O', ['1758_0', 'Retro Aldol'], 'C1(C(CO)OC(C(C1)O)O)=O', ['314_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CJLYMVCLHNLKDK	C1C(CC(C(O)O1)O)N	['C1C(CC(C(O)O1)O)N', ['84224_0', 'Transamination (inverse)'], 'C1(COC(C(C1)O)O)=O', ['1760_0', 'Retro Aldol'], 'C1(C(CO)OC(C(C1)O)O)=O', ['314_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CHYQOABROUQGLR	C(C(COCC(CO)N)O)=O	['C(C(COCC(CO)N)O)=O', ['84232_0', 'Transamination (inverse)'], 'C(C(COCC(CO)=O)O)=O', ['1762_0', 'Retro Aldol'], 'C1(COCC(C(C1O)O)O)=O', ['318_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	PXOMQCNSJKLHFF	C(COCC(CN)O)(CO)=O	['C(COCC(CN)O)(CO)=O', ['84234_0', 'Transamination (inverse)'], 'C(C(COCC(CO)=O)O)=O', ['1762_0', 'Retro Aldol'], 'C1(COCC(C(C1O)O)O)=O', ['318_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XQVBPERRVIZKPX	C(C(O)OCC(CN)O)(C)=O	['C(C(O)OCC(CN)O)(C)=O', ['84250_0', 'Transamination (inverse)'], 'C(C(COC(C(C)=O)O)O)=O', ['1764_0', 'Retro Aldol'], 'C1(C(O)OCC(C(C1)O)O)=O', ['320_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	HVNDFRFGCVLGOC	C(COC(CC(CO)N)O)=O	['C(COC(CC(CO)N)O)=O', ['84272_0', 'Transamination (inverse)'], 'C(CO)(CC(OCC=O)O)=O', ['1768_0', 'Retro Aldol'], 'C1(C(C(COC(C1)O)O)O)=O', ['322_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	IWNDLSDSNKUANT	C(CO)(CC(O)OCCN)=O	['C(CO)(CC(O)OCCN)=O', ['84274_0', 'Transamination (inverse)'], 'C(CO)(CC(OCC=O)O)=O', ['1768_0', 'Retro Aldol'], 'C1(C(C(COC(C1)O)O)O)=O', ['322_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	JSWDAUXATIOMRM	C(C)(C(C(O)OCCN)O)=O	['C(C)(C(C(O)OCCN)O)=O', ['84298_0', 'Transamination (inverse)'], 'C(C)(C(C(OCC=O)O)O)=O', ['1772_0', 'Retro Aldol'], 'C1(C(C(O)OCC(C1)O)O)=O', ['324_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XZDDEQQQVNVUGA	C(C)(C(COC(CN)O)O)=O	['C(C)(C(COC(CN)O)O)=O', ['84312_0', 'Transamination (inverse)'], 'C(C)(C(COC(C=O)O)O)=O', ['1774_0', 'Retro Aldol'], 'C1(C(COC(C(C1)O)O)O)=O', ['326_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	YLSQNACAIYHDIN	C(CO)(CCOC(CN)O)=O	['C(CO)(CCOC(CN)O)=O', ['84328_0', 'Transamination (inverse)'], 'C(CO)(CCOC(C=O)O)=O', ['1776_0', 'Retro Aldol'], 'C1(C(C(C(O)OCC1)O)O)=O', ['328_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZNCQBYHKFVWAOY	C(C(O)OCCC(CO)N)=O	['C(C(O)OCCC(CO)N)=O', ['84330_0', 'Transamination (inverse)'], 'C(CO)(CCOC(C=O)O)=O', ['1776_0', 'Retro Aldol'], 'C1(C(C(C(O)OCC1)O)O)=O', ['328_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	IRGNXHUGGGNTMY	C(C(CC(CO)N)N)=O	['C(C(CC(CO)N)N)=O', ['84389_0', 'Transamination (inverse)'], 'C(C(CC(CO)=O)N)=O', ['1787_0', 'Retro Aldol'], 'C(CC(C=O)N)(C(CO)O)=O', ['372_0', 'Mannich Addition'], 'N']
G4	MRQBGVFRQAQLJV	CC(C(CN)O)N	['CC(C(CN)O)N', ['84403_0', 'Transamination (inverse)'], 'C(C)(C(CN)O)=O', ['1789_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CN)O)=O', ['374_0', 'Mannich Addition'], 'N']
G4	LGUSYNSKJNOQKY	C(C(CCN)N)O	['C(C(CCN)N)O', ['84425_0', 'Transamination (inverse)'], 'C(CO)(CCN)=O', ['1795_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCN)=O', ['378_0', 'Mannich Addition'], 'N']
G4	HJOWWNRPZBUGSB	C(CC(CO)(O)OCCN)=O	['C(CC(CO)(O)OCCN)=O', ['84433_0', 'Transamination (inverse)'], 'C(CC(CO)(OCC=O)O)=O', ['1802_0', 'Retro Aldol'], 'C(C1C(CC(CO)(O1)O)O)=O', ['400_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	GAKRJYYLPKTNQD	C(COC(CO)(CCN)O)=O	['C(COC(CO)(CCN)O)=O', ['84435_0', 'Transamination (inverse)'], 'C(CC(CO)(OCC=O)O)=O', ['1802_0', 'Retro Aldol'], 'C(C1C(CC(CO)(O1)O)O)=O', ['400_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VWJOFEWHOHJBKU	C(C(C(C)(O)OCCN)O)=O	['C(C(C(C)(O)OCCN)O)=O', ['84449_0', 'Transamination (inverse)'], 'C(C(C(C)(OCC=O)O)O)=O', ['1804_0', 'Retro Aldol'], 'C(C1C(C(C(C)(O1)O)O)O)=O', ['402_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VITQCXPEERGOSP	C(COC(C)(C(CN)O)O)=O	['C(COC(C)(C(CN)O)O)=O', ['84451_0', 'Transamination (inverse)'], 'C(C(C(C)(OCC=O)O)O)=O', ['1804_0', 'Retro Aldol'], 'C(C1C(C(C(C)(O1)O)O)O)=O', ['402_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QSLDLIOCTCSGFF	C(C(CC(O)OCCN)O)=O	['C(C(CC(O)OCCN)O)=O', ['84465_0', 'Transamination (inverse)'], 'C(C(CC(OCC=O)O)O)=O', ['1806_0', 'Retro Aldol'], 'C(C1C(C(CC(O1)O)O)O)=O', ['420_0', 'Hemiacetal Formation for 6 membered rings'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	NJHXNHIDUFGJSD	C(COC(CC(CN)O)O)=O	['C(COC(CC(CN)O)O)=O', ['84467_0', 'Transamination (inverse)'], 'C(C(CC(OCC=O)O)O)=O', ['1806_0', 'Retro Aldol'], 'C(C1C(C(CC(O1)O)O)O)=O', ['420_0', 'Hemiacetal Formation for 6 membered rings'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	UYBWIEGTWASWSR	C(C(CN)O)N	['C(C(CN)O)N', ['84502_0', 'Transamination (inverse)'], 'C(C(CN)O)=O', ['1815_0', 'Keto-enol migration twice'], 'C(CO)(CN)=O', ['55_0', 'Retro Aldol'], 'C(CN)(C(C(C(CO)O)O)O)=O', ['9_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	DTSSDPFTHGBSDX	C(C(C(C(C(C)O)O)N)O)=O	['C(C(C(C(C(C)O)O)N)O)=O', ['84610_0', 'Transamination (inverse)'], 'C(C(C(C(C(C)O)O)=O)O)=O', ['1868_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(C(C)O)=O', ['114_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QWYZNGDCKRHGCP	C(C(C(C(C(CN)N)O)N)O)O	['C(C(C(C(C(CN)N)O)N)O)O', ['84631_0', 'Transamination (inverse)'], 'C(C(C(CN)N)O)(C(CO)O)=O', ['1877_0', 'Keto-enol migration twice'], 'C(C(C(CO)O)O)(C(CN)N)=O', ['128_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	UNQDYNXJDSMYMO	C(CO)(C(C(CCN)N)O)=O	['C(CO)(C(C(CCN)N)O)=O', ['84639_0', 'Transamination (inverse)'], 'C(CC(C(C(CO)=O)O)N)=O', ['1879_0', 'Keto-enol migration twice'], 'C(CC(C(C(CO)O)=O)N)=O', ['130_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	MKBMJXANPCAHDA	C(CO)(C(CC(CN)N)O)=O	['C(CO)(C(CC(CN)N)O)=O', ['84654_0', 'Transamination (inverse)'], 'C(CO)(C(CC(CN)=O)O)=O', ['1881_0', 'Keto-enol migration twice'], 'C(C(CO)O)(CC(CN)=O)=O', ['136_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	WOWMWGZIDDXRHB	C(CO)(CC(C(CO)N)N)=O	['C(CO)(CC(C(CO)N)N)=O', ['84670_0', 'Transamination (inverse)'], 'C(CO)(C(CC(CO)=O)N)=O', ['1883_0', 'Keto-enol migration twice'], 'C(C(CC(C(CO)=O)N)O)=O', ['138_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	CRESUYLCXRMXEA	C(C(CC(C(CN)O)N)O)=O	['C(C(CC(C(CN)O)N)O)=O', ['84685_0', 'Transamination (inverse)'], 'C(C(CC(C(C=O)O)N)O)=O', ['1885_0', 'Keto-enol migration twice'], 'C(C(CC(C(CO)=O)N)O)=O', ['138_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	ZVAXFFAETTXCAT	C(CO)(CC(C(CN)O)N)=O	['C(CO)(CC(C(CN)O)N)=O', ['84755_0', 'Transamination (inverse)'], 'C(C(CN)O)(CC(CO)=O)=O', ['1895_0', 'Keto-enol migration twice'], 'C(CN)(C(CC(CO)=O)O)=O', ['144_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	AYSKEGJRPKYGHH	C(CN)(C(CC(CN)O)O)=O	['C(CN)(C(CC(CN)O)O)=O', ['84771_0', 'Transamination (inverse)'], 'C(C(CC(C(CN)=O)O)O)=O', ['1897_0', 'Keto-enol migration twice'], 'C(CN)(C(CC(CO)=O)O)=O', ['144_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	YKTAXVUYENFQNV	C(C(CC(C(CO)N)O)N)=O	['C(C(CC(C(CO)N)O)N)=O', ['84785_0', 'Transamination (inverse)'], 'C(C(CC(C(CO)=O)O)N)=O', ['1899_0', 'Keto-enol migration twice'], 'C(C(CC(C(C=O)O)O)N)=O', ['146_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	KHGCULUIHSJCTJ	C(C)(C(C(C(CN)O)N)O)=O	['C(C)(C(C(C(CN)O)N)O)=O', ['84800_0', 'Transamination (inverse)'], 'C(C(CN)O)(C(C(C)=O)O)=O', ['1901_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CN)=O)O)O)=O', ['148_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	OOXRIDDIWFZHAE	C(C(C(C)N)O)(C(CN)O)=O	['C(C(C(C)N)O)(C(CN)O)=O', ['84802_0', 'Transamination (inverse)'], 'C(C(CN)O)(C(C(C)=O)O)=O', ['1901_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CN)=O)O)O)=O', ['148_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	NHWQTOFTZBSMKV	C(C(C(CN)N)O)(C(C)O)=O	['C(C(C(CN)N)O)(C(C)O)=O', ['84816_0', 'Transamination (inverse)'], 'C(C(C)O)(C(C(CN)=O)O)=O', ['1903_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CN)=O)O)O)=O', ['148_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	QPLAHOXUNJNNNY	C(CN)(C(C(C(C)O)N)O)=O	['C(CN)(C(C(C(C)O)N)O)=O', ['84818_0', 'Transamination (inverse)'], 'C(C(C)O)(C(C(CN)=O)O)=O', ['1903_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CN)=O)O)O)=O', ['148_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	WDOSJNNFADVENK	C(CO)(C(C(C(C)N)N)O)=O	['C(CO)(C(C(C(C)N)N)O)=O', ['84833_0', 'Transamination (inverse)'], 'C(C(C)N)(C(C(CO)=O)O)=O', ['1905_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(C(C)N)=O', ['150_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	XPJGLFJREFQWKE	C(C(C(C(C(C)N)O)N)O)=O	['C(C(C(C(C(C)N)O)N)O)=O', ['84848_0', 'Transamination (inverse)'], 'C(C(C(C(C(C)N)O)=O)O)=O', ['1907_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(C(C)N)=O', ['150_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	VCDORXFOOALIBP	C(C(CCN)O)(C(CN)O)=O	['C(C(CCN)O)(C(CN)O)=O', ['84863_0', 'Transamination (inverse)'], 'C(CC(C(C(CN)O)=O)O)=O', ['1909_0', 'Keto-enol migration twice'], 'C(CC(C(C(CN)=O)O)O)=O', ['152_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	PUWPXNOIJWZJNS	C(C(C(CC(CN)O)O)O)O	['C(C(C(CC(CN)O)O)O)O', ['84877_0', 'Transamination (inverse)'], 'C(C(CC(C(CO)O)O)O)=O', ['1911_0', 'Keto-enol migration twice'], 'C(CO)(CC(C(CO)O)O)=O', ['160_0', 'Cannizarro 2, glucose (oxidation)'], 'O']
G4	UUMYTBLBYFDPQE	C(C(CC(C(CO)N)O)O)O	['C(C(CC(C(CO)N)O)O)O', ['84892_0', 'Transamination (inverse)'], 'C(CO)(C(CC(CO)O)O)=O', ['1915_0', 'Keto-enol migration twice'], 'C(C(CO)O)(CC(CO)O)=O', ['164_0', 'Cannizarro 2, glucose (oxidation)'], 'O']
G4	DKHLHLPOYBPYSV	CC(C(C(C(CO)O)O)N)O	['CC(C(C(C(CO)O)O)N)O', ['84900_0', 'Transamination (inverse)'], 'C(C(C(CO)O)O)(C(C)O)=O', ['1917_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CO)O)O)O)=O', ['169_0', 'Cannizarro 2, glucose (oxidation)'], 'O']
G4	CHZPMSOHLJESDB	C(C(CC(C(CO)N)O)O)(O)=O	['C(C(CC(C(CO)N)O)O)(O)=O', ['84922_0', 'Transamination (inverse)'], 'C(C(CC(C(CO)=O)O)O)(O)=O', ['1925_0', 'Keto-enol migration twice'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['187_0', 'Cannizarro 2, glucose (reduction)'], 'O']
G4	CWPYSQOVMSBMBR	C(C(C)O)(C(C(CN)O)N)=O	['C(C(C)O)(C(C(CN)O)N)=O', ['85197_0', 'Transamination (inverse)'], 'C(C(C(C=O)O)N)(C(C)O)=O', ['1965_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)N)O)=O', ['288_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['30_0', 'Mannich Addition'], 'N']
G4	LKUFFGCCMMWHCP	C(C(C(C(C(C)O)N)N)O)=O	['C(C(C(C(C(C)O)N)N)O)=O', ['85199_0', 'Transamination (inverse)'], 'C(C(C(C=O)O)N)(C(C)O)=O', ['1965_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)N)O)=O', ['288_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['30_0', 'Mannich Addition'], 'N']
G4	IDISBQCLJYYNDP	C(CC(C(C(CO)N)N)O)=O	['C(CC(C(C(CO)N)N)O)=O', ['85213_0', 'Transamination (inverse)'], 'C(CC(C(C(CO)=O)N)O)=O', ['1967_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)N)O)=O', ['290_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['30_0', 'Mannich Addition'], 'N']
G4	FSVJLVNLENLUBP	C(CO)(C(C(CCN)O)N)=O	['C(CO)(C(C(CCN)O)N)=O', ['85215_0', 'Transamination (inverse)'], 'C(CC(C(C(CO)=O)N)O)=O', ['1967_0', 'Keto-enol migration twice'], 'C(CC(C(C(C=O)O)N)O)=O', ['290_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['30_0', 'Mannich Addition'], 'N']
G4	BBCMNVPOOAWREX	C1C(C(C(C(CO)O)O1)N)O	['C1C(C(C(C(CO)O)O1)N)O', ['85229_0', 'Transamination (inverse)'], 'C1(C(C(CO)O)OCC1O)=O', ['1969_0', 'Keto-enol migration twice'], 'C1(COC(C(CO)O)C1O)=O', ['294_0', 'Elimination + enol to keto'], 'C(C(C1C(C(C(O)O1)O)O)O)O', ['32_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ACJYRPDJRNPNNK	C1C(C(C(C(CO)O1)O)N)O	['C1C(C(C(C(CO)O1)O)N)O', ['85237_0', 'Transamination (inverse)'], 'C1(C(C(CO)OCC1O)O)=O', ['1973_0', 'Keto-enol migration twice'], 'C1(COC(CO)C(C1O)O)=O', ['306_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CEIJUIXPDWEGOA	C(C1CC(C(C(O)O1)N)O)O	['C(C1CC(C(C(O)O1)N)O)O', ['85252_0', 'Transamination (inverse)'], 'C1(C(O)OC(CO)CC1O)=O', ['1979_0', 'Keto-enol migration twice'], 'C1(C(C(O)OC(CO)C1)O)=O', ['312_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	FDXGZCRRTKORKS	C1C(C(C(C(CO1)O)N)O)O	['C1C(C(C(C(CO1)O)N)O)O', ['85260_0', 'Transamination (inverse)'], 'C1(C(C(COCC1O)O)O)=O', ['1981_0', 'Keto-enol migration twice'], 'C1(COCC(C(C1O)O)O)=O', ['318_0', 'Elimination + enol to keto'], 'C1C(C(C(C(C(O)O1)O)O)O)O', ['36_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
